PATH_ID	pathway_name	info_url	description_brief	contributor	name_systematic
2226	WP_DISORDERS_IN_KETOLYSIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5195&oldid=122514	Disorders in ketolysis	WikiPathways	M45514
2227	WP_GASTRIC_CANCER_NETWORK_2	https://classic.wikipathways.org/index.php?title=Pathway:WP2363&oldid=117737	Gastric cancer network 2	WikiPathways	M39497
2228	WP_FRAGILE_X_SYNDROME	https://classic.wikipathways.org/index.php?title=Pathway:WP4549&oldid=125304	Fragile X syndrome	WikiPathways	M39804
2229	WP_RETINOL_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP5188&oldid=122585	Retinol metabolism	WikiPathways	M45515
2230	WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS	https://classic.wikipathways.org/index.php?title=Pathway:WP4533&oldid=103380	Transcription co-factors SKI and SKIL protein partners	WikiPathways	M39825
2231	WP_PROTEOGLYCAN_BIOSYNTHESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP4784&oldid=111633	Proteoglycan biosynthesis	WikiPathways	M39865
2232	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP289&oldid=122789	Myometrial relaxation and contraction pathways	WikiPathways	M39475
2233	WP_NRF2ARE_REGULATION	https://classic.wikipathways.org/index.php?title=Pathway:WP4357&oldid=98705	NRF2-ARE regulation	WikiPathways	M39761
2234	WP_PREGNANE_X_RECEPTOR_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2876&oldid=124933	Pregnane X receptor pathway	WikiPathways	M39567
2235	WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	https://classic.wikipathways.org/index.php?title=Pathway:WP4961&oldid=123345	STING pathway in Kawasaki-like disease and COVID-19	WikiPathways	M40061
2236	WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY	https://classic.wikipathways.org/index.php?title=Pathway:WP5101&oldid=123625	Congenital generalized lipodystrophy	WikiPathways	M42546
2237	WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	https://classic.wikipathways.org/index.php?title=Pathway:WP4806&oldid=123492	EGFR tyrosine kinase inhibitor resistance	WikiPathways	M39839
2238	WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	https://classic.wikipathways.org/index.php?title=Pathway:WP2864&oldid=108133	Apoptosis-related network due to altered Notch3 in ovarian cancer	WikiPathways	M39688
2239	WP_ENDODERM_DIFFERENTIATION	https://classic.wikipathways.org/index.php?title=Pathway:WP2853&oldid=116557	Endoderm differentiation	WikiPathways	M39591
2240	WP_OMEGA9_FATTY_ACID_SYNTHESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP4724&oldid=124741	Omega-9 fatty acid synthesis	WikiPathways	M39780
2241	WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL	https://classic.wikipathways.org/index.php?title=Pathway:WP5027&oldid=124644	nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell	WikiPathways	M40040
2242	WP_IL6_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP364&oldid=121718	IL6 signaling pathway	WikiPathways	M39656
2243	WP_ACE_INHIBITOR_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP554&oldid=121084	ACE inhibitor pathway	WikiPathways	M39680
2244	WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME	https://classic.wikipathways.org/index.php?title=Pathway:WP5104&oldid=120389	Acquired partial lipodystrophy / Barraquer-Simons syndrome	WikiPathways	M42576
2245	WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT	https://classic.wikipathways.org/index.php?title=Pathway:WP4480&oldid=121701	Altered glycosylation of MUC1 in tumor microenvironment	WikiPathways	M39757
2246	WP_GASTRIC_ACID_PRODUCTION	https://classic.wikipathways.org/index.php?title=Pathway:WP2596&oldid=122782	Gastric acid production	WikiPathways	M39726
2247	WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	https://classic.wikipathways.org/index.php?title=Pathway:WP3858&oldid=117850	Toll-like receptor signaling related to MyD88	WikiPathways	M39573
2248	WP_MICRORNA_NETWORK_ASSOCIATED_WITH_CHRONIC_LYMPHOCYTIC_LEUKEMIA	https://classic.wikipathways.org/index.php?title=Pathway:WP4399&oldid=102102	MicroRNA network associated with chronic lymphocytic leukemia	WikiPathways	M39332
2249	WP_CARDIAC_PROGENITOR_DIFFERENTIATION	https://classic.wikipathways.org/index.php?title=Pathway:WP2406&oldid=119249	Cardiac progenitor differentiation	WikiPathways	M39681
2250	WP_INCLUSION_BODY_MYOSITIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5120&oldid=120422	Inclusion body myositis	WikiPathways	M42545
2251	WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	https://classic.wikipathways.org/index.php?title=Pathway:WP4589&oldid=123422	Major receptors targeted by epinephrine and norepinephrine	WikiPathways	M39849
2252	WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	https://classic.wikipathways.org/index.php?title=Pathway:WP2011&oldid=118441	SREBF and miR33 in cholesterol and lipid homeostasis	WikiPathways	M39679
2253	WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS	https://classic.wikipathways.org/index.php?title=Pathway:WP4462&oldid=102079	Platelet-mediated interactions with vascular and circulating cells	WikiPathways	M39807
2254	WP_SERINE_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP4688&oldid=120418	Serine metabolism	WikiPathways	M42556
2255	WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2032&oldid=122774	Thyroid stimulating hormone (TSH) signaling pathway	WikiPathways	M39684
2256	WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP5198&oldid=123858	Inflammatory bowel disease signaling	WikiPathways	M45516
2257	WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP4788&oldid=117658	Autosomal recessive osteopetrosis pathways	WikiPathways	M39871
2258	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5	https://classic.wikipathways.org/index.php?title=Pathway:WP5112&oldid=119153	Familial hyperlipidemia type 5	WikiPathways	M42552
2259	WP_APOPTOSIS_MODULATION_BY_HSP70	https://classic.wikipathways.org/index.php?title=Pathway:WP384&oldid=121706	Apoptosis modulation by HSP70	WikiPathways	M39450
2260	WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME	https://classic.wikipathways.org/index.php?title=Pathway:WP4320&oldid=123412	Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome	WikiPathways	M39756
2261	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP197&oldid=120482	Cholesterol biosynthesis pathway	WikiPathways	M39608
2262	WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS	https://classic.wikipathways.org/index.php?title=Pathway:WP5095&oldid=120801	Overview of proinflammatory and profibrotic mediators	WikiPathways	M42533
2263	WP_AMINO_ACID_METABOLISM_PATHWAY_EXCERPT_HISTIDINE_CATABOLISM_EXTENSION	https://classic.wikipathways.org/index.php?title=Pathway:WP4661&oldid=117646	Amino acid metabolism pathway excerpt: histidine catabolism extension	WikiPathways	M39820
2264	WP_IRINOTECAN_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP229&oldid=123644	Irinotecan pathway	WikiPathways	M39611
2265	WP_THIAMINE_METABOLIC_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP4297&oldid=124272	Thiamine metabolic pathways	WikiPathways	M39774
2266	WP_RAS_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP4223&oldid=119284	Ras signaling	WikiPathways	M39764
2267	WP_NAD_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP3644&oldid=118983	NAD+ metabolism	WikiPathways	M39541
2268	WP_BENZOAPYRENE_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP696&oldid=106311	Benzo(a)pyrene metabolism	WikiPathways	M39344
2269	WP_BLADDER_CANCER	https://classic.wikipathways.org/index.php?title=Pathway:WP2828&oldid=119245	Bladder cancer	WikiPathways	M39523
2270	WP_AEROBIC_GLYCOLYSIS	https://classic.wikipathways.org/index.php?title=Pathway:WP4629&oldid=119264	Aerobic glycolysis	WikiPathways	M39816
2271	WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	https://classic.wikipathways.org/index.php?title=Pathway:WP5218&oldid=124884	Extrafollicular and follicular B cell activation by SARS-CoV-2	WikiPathways	M45517
2272	WP_EDA_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	https://classic.wikipathways.org/index.php?title=Pathway:WP3930&oldid=116431	EDA signaling in hair follicle development	WikiPathways	M39558
2273	WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP3655&oldid=117757	Hypothetical craniofacial development pathway	WikiPathways	M39634
2274	WP_COMPLEMENT_AND_COAGULATION_CASCADES	https://classic.wikipathways.org/index.php?title=Pathway:WP558&oldid=119232	Complement and coagulation cascades	WikiPathways	M39649
2275	WP_NOTCH_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP61&oldid=120637	Notch signaling pathway	WikiPathways	M39540
2276	WP_NEOLACTO_SERIES_SPHINGOLIPID_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP5302&oldid=124624	Neolacto series sphingolipid metabolism	WikiPathways	M46447
2277	WP_CODEINE_AND_MORPHINE_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP1604&oldid=118374	Codeine and morphine metabolism	WikiPathways	M39328
2278	WP_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP4524&oldid=119308	Alternative pathway of fetal androgen synthesis	WikiPathways	M39749
2279	WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY	https://classic.wikipathways.org/index.php?title=Pathway:WP399&oldid=119242	Wnt signaling pathway and pluripotency	WikiPathways	M39387
2280	WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME	https://classic.wikipathways.org/index.php?title=Pathway:WP5287&oldid=124559	17q12 copy number variation syndrome	WikiPathways	M46448
2281	WP_MELANOMA	https://classic.wikipathways.org/index.php?title=Pathway:WP4685&oldid=123437	Melanoma	WikiPathways	M39811
2282	WP_ERBB_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP673&oldid=118930	ErbB signaling pathway	WikiPathways	M39715
2283	WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	https://classic.wikipathways.org/index.php?title=Pathway:WP4582&oldid=123435	Cancer immunotherapy by CTLA4 blockade	WikiPathways	M39840
2284	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	https://classic.wikipathways.org/index.php?title=Pathway:WP299&oldid=117807	Nuclear receptors in lipid metabolism and toxicity	WikiPathways	M39488
2285	WP_FATTY_ACID_TRANSPORTERS	https://classic.wikipathways.org/index.php?title=Pathway:WP5061&oldid=115541	Fatty acid transporters	WikiPathways	M42570
2286	WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS	https://classic.wikipathways.org/index.php?title=Pathway:WP5186&oldid=123700	Vitamin K metabolism and activation of dependent proteins	WikiPathways	M45518
2287	WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	https://classic.wikipathways.org/index.php?title=Pathway:WP2636&oldid=116781	Common pathways underlying drug addiction	WikiPathways	M39655
2288	WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION	https://classic.wikipathways.org/index.php?title=Pathway:WP4767&oldid=116441	FGFR3 signaling in chondrocyte proliferation and terminal differentiation	WikiPathways	M39838
2289	WP_GLUCOCORTICOID_BIOSYNTHESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5280&oldid=124376	Glucocorticoid biosynthesis	WikiPathways	M46449
2290	WP_FOLATEALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES	https://classic.wikipathways.org/index.php?title=Pathway:WP1589&oldid=122870	Folate-alcohol and cancer pathway hypotheses	WikiPathways	M39396
2291	WP_HIPPO_SIGNALING_REGULATION_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP4540&oldid=120395	Hippo signaling regulation pathways	WikiPathways	M39830
2292	WP_DRAVET_SYNDROME	https://classic.wikipathways.org/index.php?title=Pathway:WP5200&oldid=124413	Dravet syndrome	WikiPathways	M45519
2293	WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	https://classic.wikipathways.org/index.php?title=Pathway:WP4493&oldid=123502	Cells and molecules involved in local acute inflammatory response	WikiPathways	M39733
2294	WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE	https://classic.wikipathways.org/index.php?title=Pathway:WP5046&oldid=118987	NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence	WikiPathways	M40059
2295	WP_SARSCOV2_B117_VARIANT_ANTAGONISES_INNATE_IMMUNE_ACTIVATION	https://classic.wikipathways.org/index.php?title=Pathway:WP5116&oldid=125318	SARS-CoV-2 B.1.1.7 variant antagonises innate immune activation	WikiPathways	M42581
2296	WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS	https://classic.wikipathways.org/index.php?title=Pathway:WP4746&oldid=123317	Thyroid hormones production and peripheral downstream signaling effects	WikiPathways	M39791
2297	WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION	https://classic.wikipathways.org/index.php?title=Pathway:WP5283&oldid=124551	Chronic hyperglycemia impairment of neuron function	WikiPathways	M46450
2298	WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION	https://classic.wikipathways.org/index.php?title=Pathway:WP4861&oldid=124658	Endoplasmic reticulum stress response in coronavirus infection	WikiPathways	M39901
2299	WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY	https://classic.wikipathways.org/index.php?title=Pathway:WP4912&oldid=124650	SARS coronavirus and innate immunity	WikiPathways	M39897
2300	WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP2261&oldid=123065	Glioblastoma signaling pathways	WikiPathways	M39637
2301	WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART	https://classic.wikipathways.org/index.php?title=Pathway:WP1528&oldid=121714	Physiological and pathological hypertrophy of the heart	WikiPathways	M39576
2302	WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	https://classic.wikipathways.org/index.php?title=Pathway:WP1559&oldid=117836	Transcription factors regulate miRNAs related to cardiac hypertrophy	WikiPathways	M39431
2303	WP_PPARALPHA_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2878&oldid=116507	PPAR-alpha pathway	WikiPathways	M39547
2304	WP_LEPTIN_AND_ADIPONECTIN	https://classic.wikipathways.org/index.php?title=Pathway:WP3934&oldid=107151	Leptin and adiponectin	WikiPathways	M39539
2305	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP4718&oldid=124755	Cholesterol metabolism with Bloch and Kandutsch-Russell pathways	WikiPathways	M39853
2306	WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS	https://classic.wikipathways.org/index.php?title=Pathway:WP2870&oldid=106411	Extracellular vesicle-mediated signaling in recipient cells	WikiPathways	M39516
2307	WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS	https://classic.wikipathways.org/index.php?title=Pathway:WP4018&oldid=123404	Clear cell renal cell carcinoma pathways	WikiPathways	M39375
2308	WP_CAMKK2_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP4874&oldid=124683	CAMKK2 pathway	WikiPathways	M40047
2309	WP_ETHER_LIPID_BIOSYNTHESIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5275&oldid=124539	Ether lipid biosynthesis	WikiPathways	M46451
2310	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP1982&oldid=116442	Sterol regulatory element-binding proteins (SREBP) signaling	WikiPathways	M39395
2311	WP_CELL_CYCLE	https://classic.wikipathways.org/index.php?title=Pathway:WP179&oldid=122978	Cell cycle	WikiPathways	M39650
2312	WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	https://classic.wikipathways.org/index.php?title=Pathway:WP4856&oldid=113654	Intracellular trafficking proteins involved in CMT neuropathy	WikiPathways	M39899
2313	WP_PEPTIDE_GPCRS	https://classic.wikipathways.org/index.php?title=Pathway:WP24&oldid=113974	Peptide GPCRs	WikiPathways	M39696
2314	WP_ESTROGEN_RECEPTOR_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2881&oldid=117716	Estrogen receptor pathway	WikiPathways	M39496
2315	WP_METABOLISM_OF_ALPHALINOLENIC_ACID	https://classic.wikipathways.org/index.php?title=Pathway:WP4586&oldid=119267	Metabolism of alpha-linolenic acid	WikiPathways	M39844
2316	WP_NONCLASSICAL_ROLE_OF_VITAMIN_D	https://classic.wikipathways.org/index.php?title=Pathway:WP5133&oldid=124643	Non-classical role of vitamin D	WikiPathways	M42566
2317	WP_CHOLESTASIS	https://classic.wikipathways.org/index.php?title=Pathway:WP5238&oldid=123341	Cholestasis	WikiPathways	M45520
2318	WP_IL1_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP195&oldid=120702	IL-1 signaling pathway	WikiPathways	M39346
2319	WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	https://classic.wikipathways.org/index.php?title=Pathway:WP4222&oldid=124530	Phosphodiesterases in neuronal function	WikiPathways	M39763
2320	WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES	https://classic.wikipathways.org/index.php?title=Pathway:WP4787&oldid=118872	Osteoblast differentiation and related diseases	WikiPathways	M39852
2321	WP_GLUCURONIDATION	https://classic.wikipathways.org/index.php?title=Pathway:WP698&oldid=106827	Glucuronidation	WikiPathways	M39404
2322	WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	https://classic.wikipathways.org/index.php?title=Pathway:WP5053&oldid=118778	Development of ureteric collection system	WikiPathways	M40048
2323	WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME	https://classic.wikipathways.org/index.php?title=Pathway:WP5221&oldid=122738	2q11.2 copy number variation syndrome	WikiPathways	M45521
2324	WP_MESODERMAL_COMMITMENT_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP2857&oldid=118395	Mesodermal commitment pathway	WikiPathways	M39546
2325	WP_CCL18_SIGNALING_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP5097&oldid=119075	CCL18 signaling pathway	WikiPathways	M42542
2326	WP_DOPAMINE_METABOLISM	https://classic.wikipathways.org/index.php?title=Pathway:WP2436&oldid=107129	Dopamine metabolism	WikiPathways	M39622
2327	WP_TCA_CYCLE_IN_SENESCENCE	https://classic.wikipathways.org/index.php?title=Pathway:WP5050&oldid=124734	TCA cycle in senescence	WikiPathways	M40058
2328	WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS	https://classic.wikipathways.org/index.php?title=Pathway:WP5213&oldid=124889	Amino acid metabolism in triple-negative breast cancer cells	WikiPathways	M45522
2329	WP_NICOTINE_METABOLISM_IN_LIVER_CELLS	https://classic.wikipathways.org/index.php?title=Pathway:WP1600&oldid=119518	Nicotine metabolism in liver cells	WikiPathways	M39600
2330	WP_TYPE_III_INTERFERON_SIGNALING	https://classic.wikipathways.org/index.php?title=Pathway:WP2113&oldid=105848	Type III interferon signaling	WikiPathways	M39464
2331	WP_PERTURBATIONS_TO_HOSTCELL_AUTOPHAGY_INDUCED_BY_SARSCOV2_PROTEINS	https://classic.wikipathways.org/index.php?title=Pathway:WP4936&oldid=124645	Perturbations to host-cell autophagy, induced by SARS-CoV-2 proteins	WikiPathways	M46452
2332	WP_GPR40_PATHWAY	https://classic.wikipathways.org/index.php?title=Pathway:WP3958&oldid=117148	GPR40 pathway	WikiPathways	M39526
2333	WP_TRANSLATION_FACTORS	https://classic.wikipathways.org/index.php?title=Pathway:WP107&oldid=117851	Translation factors	WikiPathways	M39423
2334	WP_MIR124_PREDICTED_INTERACTIONS_WITH_CELL_CYCLE_AND_DIFFERENTIATION	https://classic.wikipathways.org/index.php?title=Pathway:WP3595&oldid=89883	mir-124 predicted interactions with cell cycle and differentiation	WikiPathways	M39412
